timestamp,zone,air_temp_C,rel_humidity_pct,wind_mps,solar_irradiance_wm2,soil_moisture_vwc,irrigation_applied_mm_naive
2025-10-16 00:00:00,Zone_A,24.243773663803545,70.66629787726835,1.1644298613017094,0.0,0.26517735581079177,0.0
2025-10-16 01:00:00,Zone_A,24.730010539219307,75.03765092961962,1.656004735775622,156.19978242117045,0.27704300150225303,0.0
2025-10-16 02:00:00,Zone_A,27.616637795655347,75.44112800406411,2.0776560180533483,301.62768390101803,0.2916230331450694,0.0
2025-10-16 03:00:00,Zone_A,29.014998534384734,81.45866875026452,1.80438073611222,426.25467612717665,0.28145585848306676,0.0
2025-10-16 04:00:00,Zone_A,27.654033921998625,78.11175861838286,0.35435524570095,521.4862072921693,0.19624405473741724,0.0
2025-10-16 05:00:00,Zone_A,28.7658054076192,73.91204867377073,1.6521833645151298,580.7549013109056,0.2811277962570824,0.0
2025-10-16 06:00:00,Zone_A,30.102006907899856,71.28801322153375,1.536016786616289,599.9734585366027,0.2707580824865248,0.0
2025-10-16 07:00:00,Zone_A,29.5251711755701,73.54444317580459,1.7069451426863465,577.8165249444968,0.276836736479925,0.0
2025-10-16 08:00:00,Zone_A,29.144679988634213,74.73833806229678,2.3081048408256035,515.8120914637644,0.27858121970040806,0.0
2025-10-16 09:00:00,Zone_A,27.499926061525876,64.04902321723839,0.4683808615976286,418.23612035847424,0.27741380811814026,0.0
2025-10-16 10:00:00,Zone_A,27.621695034433873,57.68649112381789,1.204448287404447,291.8176654543612,0.2815588210276121,0.0
2025-10-16 11:00:00,Zone_A,26.074981766042175,54.183155077513014,1.7954531613966773,145.27482176990162,0.2790884955922581,0.0
2025-10-16 12:00:00,Zone_A,23.939959622918465,53.62265081094392,0.7092028002730288,0.0,0.28046737859353404,0.0
2025-10-16 13:00:00,Zone_A,23.23109829206498,45.43502224080927,2.2379745240267543,0.0,0.2734443661337564,0.0
2025-10-16 14:00:00,Zone_A,21.260697845400095,40.13758104247925,1.6841783063503293,0.0,0.28113578362887914,0.0
2025-10-16 15:00:00,Zone_A,18.97134213375534,44.68664489732902,1.923291992921702,0.0,0.2845518703668625,0.0
2025-10-16 16:00:00,Zone_A,19.02524282285349,41.81792701126925,1.2145281692391028,0.0,0.2713169170724017,0.0
2025-10-16 17:00:00,Zone_A,17.398016308434187,47.45948416762924,1.9068818449831053,0.0,0.2714896654340021,0.0
2025-10-16 18:00:00,Zone_A,18.7051488318638,44.55141493578152,2.0342357779945193,0.0,0.2823675444360922,0.0
2025-10-16 19:00:00,Zone_A,18.213322553022806,42.53853149150649,1.6164390100685841,0.0,0.2744923818629319,0.0
2025-10-16 20:00:00,Zone_A,18.75255570013588,46.44811424805506,1.617200446349348,0.0,0.2822286877986562,0.0
2025-10-16 21:00:00,Zone_A,19.354560765666882,63.56596899872329,1.635171619640863,0.0,0.2877573813207786,5.0
2025-10-16 22:00:00,Zone_A,22.158989280405834,69.10791580535253,1.068327367630309,0.0,0.29700576680350926,0.0
2025-10-16 23:00:00,Zone_A,22.53339189930293,66.59354092650095,1.4262356598798236,0.0,0.29014844704809917,0.0
2025-10-17 00:00:00,Zone_A,23.883027672073354,70.37300809053146,1.4237387337738205,22.568992980383705,0.29054264112260153,0.0
2025-10-17 01:00:00,Zone_A,25.497093459739816,81.52462689491028,1.6916969321767477,177.8800300130398,0.2968355661562538,0.0
2025-10-17 02:00:00,Zone_A,27.635088033356833,73.94251134734414,1.9999121234551474,320.9240684914155,0.20696360270259956,0.0
2025-10-17 03:00:00,Zone_A,28.71072001694022,76.21674683430356,0.9707319590107953,441.8364765448955,0.26882732365211176,0.0
2025-10-17 04:00:00,Zone_A,29.652974771975927,82.42877097166362,1.4374954848402113,532.2788682699138,0.27105059213351096,0.0
2025-10-17 05:00:00,Zone_A,30.20479817423281,76.96757568016817,2.2407277738294864,586.0141371826504,0.35531556196878455,0.0
2025-10-17 06:00:00,Zone_A,31.70668388885646,75.93706834990319,1.1282058855937178,599.3365808160094,0.26498557589658245,0.0
2025-10-17 07:00:00,Zone_A,29.388142528107867,71.61487568084897,1.08887499135484,571.3274541215558,0.2757622048126568,0.0
2025-10-17 08:00:00,Zone_A,28.62938909825373,69.08396399716437,1.6011530959155968,503.91832815109586,0.26964147275322864,0.0
2025-10-17 09:00:00,Zone_A,27.36656066403872,68.29528115132428,1.92219259524266,401.7578846637023,0.27783487168690135,0.0
2025-10-17 10:00:00,Zone_A,27.211696866014403,57.77557257720627,1.5057130277803297,271.8913327954005,0.25988498590064735,0.0
2025-10-17 11:00:00,Zone_A,26.13592339341559,54.91525651798795,2.1644802952184947,123.27455592388795,0.2676839375915451,0.0
2025-10-17 12:00:00,Zone_A,23.570406976179218,39.593366191400705,1.9283969912832635,0.0,0.26294490475281157,0.0
2025-10-17 13:00:00,Zone_A,21.44159837059633,43.89548311053587,1.9209100334450309,0.0,0.2670065772190785,0.0
2025-10-17 14:00:00,Zone_A,20.036378966823115,38.11090179291195,1.7770582506620467,0.0,0.2721365330983591,0.0
2025-10-17 15:00:00,Zone_A,20.02653215893908,35.278953134687114,2.6638265501730425,0.0,0.18976254950748178,0.0
2025-10-17 16:00:00,Zone_A,19.220667395660957,36.68058810784098,1.397419155566978,0.0,0.2691522738319067,0.0
2025-10-17 17:00:00,Zone_A,18.551192059061492,40.26161672088896,0.49823885396674306,0.0,0.2693837163616626,0.0
2025-10-17 18:00:00,Zone_A,17.480592949442507,47.93566838250832,2.3021271807585704,0.0,0.27095706096357874,0.0
2025-10-17 19:00:00,Zone_A,18.507938498386284,42.72506856943097,1.2711502845215872,0.0,0.2646579185926797,0.0
2025-10-17 20:00:00,Zone_A,19.11631975119073,52.737180098307086,1.5539402221715166,0.0,0.27299532604880666,0.0
2025-10-17 21:00:00,Zone_A,20.24191051709807,55.771300795704065,2.1547753424302636,0.0,0.27253488673815496,0.0
2025-10-17 22:00:00,Zone_A,22.07932232155008,61.648673400274966,0.6988702294705373,0.0,0.2709072256164242,0.0
2025-10-17 23:00:00,Zone_A,23.05680607755024,72.01769994719095,0.8741763929469303,0.0,0.2715251821838162,0.0
2025-10-18 00:00:00,Zone_A,24.994191271207153,74.65427576205346,0.6993610314405732,45.10604207496373,0.3499850840160194,0.0
2025-10-18 01:00:00,Zone_A,26.047148338728334,81.48439918898066,1.102931854987288,199.3085083137219,0.1984388395675476,0.0
2025-10-18 02:00:00,Zone_A,27.62895772845146,78.03708498507956,1.7198183030084968,339.7662209499472,0.26758848124054585,0.0
2025-10-18 03:00:00,Zone_A,29.072959649051683,77.10514089334312,1.7620939214063855,456.792906838085,0.2662490150460517,0.0
2025-10-18 04:00:00,Zone_A,28.257456824428385,78.85569658986981,1.6381370896642768,542.3181480312917,0.26377727227785386,0.0
2025-10-18 05:00:00,Zone_A,29.648702382652033,79.22125799576892,0.7936170580538168,590.4439355737875,0.1821440758686677,0.0
2025-10-18 06:00:00,Zone_A,29.602215968421934,76.19905541275216,0.34494828168367797,597.8514091856168,0.2608435093254677,0.0
2025-10-18 07:00:00,Zone_A,29.12919505316086,67.3282858577587,1.5271767926951911,564.0297331755532,0.26238236073923465,0.0
2025-10-18 08:00:00,Zone_A,28.692999446970692,67.39637155466221,1.264111983180832,491.311324795204,0.2662334244390451,0.0
2025-10-18 09:00:00,Zone_A,29.04306310508202,62.83079145962991,1.7296928858583058,384.71100560945035,0.2680187810317102,0.0
2025-10-18 10:00:00,Zone_A,25.82313679103445,66.73897890057347,1.850976813110635,251.5801683589046,0.2663634947238986,0.0
2025-10-18 11:00:00,Zone_A,25.785620770963625,59.15737319500187,1.569120716029341,101.09980872904383,0.2620405870859054,0.0
2025-10-18 12:00:00,Zone_A,22.090178019423035,43.793768095497384,1.8800665426879268,0.0,0.27012966533506994,0.0
2025-10-18 13:00:00,Zone_A,21.632903567234038,42.49620607594395,1.6146056870575343,0.0,0.269086284918391,0.0
2025-10-18 14:00:00,Zone_A,20.640116452810307,35.35879535316931,1.7650323528007332,0.0,0.26435145906169233,0.0
